id,station_id,latitude,longitude,elevation,name,country,region,timezone
2374,KTEX0,37.9538,-107.9085,2765,Telluride / Lime,US,CO,America/Denver
2375,KTFP0,27.913,-97.2115,6,Ingleside / Millsville,US,TX,America/Chicago
2376,KTGI0,37.8251,-75.9978,2,Tangier Island,US,VA,America/New_York
2377,KTHA0,35.38,-86.2467,330,Tullahoma / Flowertown,US,TN,America/Chicago
2378,KTIF0,41.9627,-100.5703,892,Thedford,US,NE,America/Chicago
2379,KTIX0,28.5148,-80.7992,10,Titusville / Manatee Hammock Park Mobile Home Park,US,FL,America/New_York
2380,KTK3G,45.82,-71.98,190,Danville,CA,QC,America/Toronto
2381,KTKC0,44.2491,-95.6073,408,Tracy,US,MN,America/Chicago
2382,KTKI0,33.1779,-96.5905,179,McKinney,US,TX,America/Chicago
2383,KTKV0,45.4694,-89.8057,453,Tomahawk / Jersey City,US,WI,America/Chicago
2384,KTKX0,36.2259,-90.0366,80,Kennett,US,MO,America/Chicago
2385,KTMA0,31.429,-83.4885,108,Tifton / Unionville,US,GA,America/New_York
2386,KTMB0,25.6479,-80.4328,3,Miami / Country Walk,US,FL,America/New_York
2387,KTME0,29.805,-95.8979,51,Houston / Cardiff,US,TX,America/Chicago
2388,KTMT0,39.468,-117.1954,1748,Austin / Jacobsville (Historical),US,NV,America/Los_Angeles
2389,KTNB0,36.2,-81.65,937,Boone / Blairmont,US,NC,America/New_York
2390,KTNU0,41.6744,-93.0217,291,Newton / Coal Siding (Historical),US,IA,America/Chicago
2391,KTOA0,33.8034,-118.3396,31,Torrance / Walteria,US,CA,America/Los_Angeles
2392,KTOB0,44.018,-92.8315,398,Dodge Center,US,MN,America/Chicago
2393,KTOC0,34.5928,-83.2964,304,Toccoa,US,GA,America/New_York
2394,KTOI0,31.8604,-86.0121,121,Troy / North Ridge Mobile Home Park,US,AL,America/Chicago
2395,KTOR0,42.0645,-104.1527,1282,Torrington,US,WY,America/Denver
2396,KTPF0,27.9156,-82.4493,2,Tampa / The Pointe At Harbour Island,US,FL,America/New_York
2397,KTPL0,31.1525,-97.4078,208,Temple / Morgans Point Resort,US,TX,America/Chicago
2398,KTQE0,41.7635,-96.1779,313,Tekamah / Westside Mobile Home Park,US,NE,America/Chicago
2399,KTQH0,35.9303,-95.0045,266,Tahlequah,US,OK,America/Chicago
2400,KTQK0,38.4743,-100.8849,905,Scott City,US,KS,America/Chicago
2401,KTRK0,39.32,-120.1396,1799,Truckee / Polaris,US,CA,America/Los_Angeles
2402,KTRL0,32.7092,-96.2674,145,Terrell,US,TX,America/Chicago
2403,KTRM0,33.6267,-116.1597,-35,Thermal,US,CA,America/Los_Angeles
2404,KTTA0,35.5824,-79.1013,75,Sanford / Rosser,US,NC,America/New_York
2405,KTTF0,41.9399,-83.4347,188,Monroe / Patterson Gardens,US,MI,America/Detroit
2406,KTTN0,40.2767,-74.8135,65,Trenton / Altura,US,NJ,America/New_York
2407,KTTS0,28.6149,-80.6944,2,Cape Kennedy / Wilson,US,FL,America/New_York
2408,KTVC0,44.7416,-85.5824,190,Traverse City / Treverse City [Misspelling] / Town And Country Mobile Village,US,MI,America/Detroit
2409,KTVI0,30.9018,-83.8811,81,Thomasville / Dillon,US,GA,America/New_York
2410,KTVL0,38.8939,-119.9953,1911,South Lake Tahoe / Tahoe Valley,US,CA,America/Los_Angeles
2411,KTVR0,32.3516,-91.0277,26,Tallulah / Mound,US,LA,America/Chicago
2412,KTVY0,40.6126,-112.3508,1317,Tooele / Marshall,US,UT,America/Denver
2413,KTWF0,42.4818,-114.4878,1266,Twin Falls / Berger,US,ID,America/Boise
2414,KTWM0,47.0491,-91.7452,327,Two Harbors / Waldo,US,MN,America/Chicago
2415,KTWT0,37.5418,-87.9544,113,Sturgis,US,KY,America/Chicago
2416,KTXK0,33.4537,-93.991,119,Texarkana / Rondo,US,AR,America/Chicago
2417,KTYL0,34.4527,-110.115,1775,Taylor,US,AZ,America/Phoenix
2418,KTYQ0,40.0307,-86.2514,281,Indianapolis / Jolietville,US,IN,America/Indiana/Indianapolis
2419,KTYR0,32.3541,-95.4024,166,Tyler / Chandler,US,TX,America/Chicago
2420,KTZR0,39.9,-83.1333,280,Columbus / West Grove,US,OH,America/New_York
2421,KU240,39.3333,-112.5833,1414,Delta,US,UT,America/Denver
2422,KU420,40.6195,-111.9929,1404,Salt Lake City / April Meadows,US,UT,America/Denver
2423,KU520,38.2306,-112.6754,1787,Beaver / Greenville,US,UT,America/Denver
2424,KU550,37.8452,-112.3919,2061,Panguitch,US,UT,America/Denver
2425,KU680,44.9117,-108.4455,1248,Cowley/Lovell/Byron,US,WY,America/Denver
2426,KU690,40.1919,-110.381,1776,Duchesne,US,UT,America/Denver
2427,KU780,42.6485,-111.5818,1780,Soda Springs,US,ID,America/Boise
2428,KUBE0,45.506,-91.9811,379,Cumberland,US,WI,America/Chicago
2429,KUCA0,43.15,-75.3833,228,Utica / Colemans Mills,US,NY,America/New_York
2430,KUCP0,41.0254,-80.4134,326,New Castle / Parkstown,US,PA,America/New_York
2431,KUCY0,36.3818,-88.9854,105,Union City / Sunnyside,US,TN,America/Chicago
2432,KUDG0,34.4494,-79.8901,59,Darlington / Gandy,US,SC,America/New_York
2433,KUES0,43.041,-88.2371,278,Waukesha,US,WI,America/Chicago
2434,KUGN0,42.4222,-87.8679,222,Chicago / Bancroft Corners,US,IL,America/Chicago
2435,KUKF0,36.2228,-81.0983,397,North Wilkesboro / Knottville,US,NC,America/New_York
2436,KUKL0,38.3025,-95.725,358,Burlington / Sharpe,US,KS,America/Chicago
2437,KUKT0,40.4352,-75.3819,160,Quakertown / Milford Square,US,PA,America/New_York
2438,KULM0,44.3197,-94.5023,308,New Ulm / Traulich Estates,US,MN,America/Chicago
2439,KULS0,37.604,-101.3736,936,Ulysses,US,KS,America/Chicago
2440,KUNI0,39.2119,-82.2293,234,Ohio University / Albany,US,OH,America/New_York
2441,KUNO0,36.8784,-91.9027,374,West Plains / Pomona,US,MO,America/Chicago
2442,KUNU0,43.4265,-88.7038,285,Juneau,US,WI,America/Chicago
2443,KUNV0,40.8493,-77.8487,378,State College / Hunter Park,US,PA,America/New_York
2444,KUOX0,34.3843,-89.5368,138,Oxford / Molly Barr Cove,US,MS,America/Chicago
2445,KUSE0,41.6101,-84.1272,238,Wauseon / Ottokee,US,OH,America/New_York
2446,KUTA0,34.6851,-90.3478,59,Tunica,US,MS,America/Chicago
2447,KUTS0,30.7469,-95.5872,111,Huntsville,US,TX,America/Chicago
2448,KUUU0,41.5324,-71.2815,52,Newport / Middletown,US,RI,America/New_York
2449,KUVA0,29.2113,-99.7436,287,Uvalde / Brice Lane Colonia,US,TX,America/Chicago
2450,KUXL0,30.1314,-93.3762,3,Southland Field-Sulphur / Moss Lake,US,LA,America/Chicago
2451,KUZA0,34.9878,-81.0572,203,Rock Hill / Kimberly Woods,US,SC,America/New_York
2452,KVAY0,39.9429,-74.8457,16,Mount Holly / Springville,US,NJ,America/New_York
2453,KVBT0,36.3457,-94.2193,396,Bentonville,US,AR,America/Chicago
2454,KVBW0,38.3667,-78.9603,355,Bridgewater / Mount Crawford,US,VA,America/New_York
2455,KVDF0,28.014,-82.3453,6,Tampa / Firn Acres,US,FL,America/New_York
2456,KVDI0,32.1927,-82.3712,84,Vidalia / Santa Claus,US,GA,America/New_York
2457,KVDW0,41.1567,-105.4033,2560,Vedauwoo / Sherman,US,WY,America/Denver
2458,KVEL0,40.4409,-109.5099,1609,Vernal / Naples,US,UT,America/Denver
2459,KVER0,38.9467,-92.6827,218,Boonville / Windsor Place,US,MO,America/Chicago
2460,KVES0,40.2044,-84.5319,307,Versailles / Needmore,US,OH,America/New_York
2461,KVGC0,42.8434,-75.5612,346,Hamilton / Pecksport,US,NY,America/New_York
2462,KVGT0,36.2107,-115.1944,672,Las Vegas / Eastland Heights,US,NV,America/Los_Angeles
2463,KVHN0,31.0578,-104.7838,1206,Van Horn,US,TX,America/Chicago
2464,KVIS0,36.3187,-119.3929,90,Visalia / Midvalley,US,CA,America/Los_Angeles
2465,KVJI0,36.6871,-82.0333,636,Abington / Rust Hollow,US,VA,America/New_York
2466,KVKS0,32.2393,-90.9284,33,Vicksburg / Warrenton,US,MS,America/Chicago
2467,KVLA0,38.9915,-89.1662,164,Vandalia / Shafter,US,IL,America/Chicago
2468,KVLD0,30.7814,-83.2762,62,Valdosta / Macville (Historical),US,GA,America/New_York
2469,KVLL0,42.5429,-83.1779,222,Troy / Birmingham,US,MI,America/Detroit
2470,KVNC0,27.0716,-82.4403,6,Venice / South Venice,US,FL,America/New_York
2471,KVNW0,40.8647,-84.6094,240,Van Wert / Crow's Trailer Court,US,OH,America/New_York
2472,KVNY0,34.2098,-118.49,245,Van Nuys / Raymer,US,CA,America/Los_Angeles
2473,KVOK0,43.9392,-90.2532,278,Volk / Camp Douglas,US,WI,America/Chicago
2474,KVPC0,34.1333,-84.85,229,Cartersville / Valley Oak Acres,US,GA,America/New_York
2475,KVPZ0,41.454,-87.0071,235,Valparaiso / Williamsburg Manor,US,IN,America/Chicago
2476,KVQQ0,30.2187,-81.8767,24,Jacksonville / Baileys Mobile Home Park,US,FL,America/New_York
2477,KVRB0,27.6556,-80.4179,7,Vero Beach / Palm Villa Mobile Home Park,US,FL,America/New_York
2478,KVSF0,43.3436,-72.5173,176,Springfield / Kendricks Corner,US,VT,America/New_York
2479,KVSH0,29.9527,-90.0827,9,New Orleans,US,LA,America/Chicago
2480,KVTA0,40.0247,-82.4618,269,Newark / Central City (Historical),US,OH,America/New_York
2481,KVTI0,42.2186,-92.0259,257,Vinton,US,IA,America/Chicago
2482,KVUJ0,35.4167,-80.1508,186,Albemarle / Palestine,US,NC,America/New_York
2483,KVVG0,28.95,-81.9667,27,Lady Lake / The Villages,US,FL,America/New_York
2484,KVVS0,39.9592,-79.6571,385,Connellsville / Mount Braddock,US,PA,America/New_York
2485,KVVV0,45.3057,-96.4244,336,Ortonville / Hilltop Manor Mobile Home Park,US,MN,America/Chicago
2486,KVYS0,41.3519,-89.1531,199,Peru / Dalzell,US,IL,America/Chicago
2487,KW130,38.0771,-78.9442,438,Waynesboro / Claymont Manor,US,VA,America/New_York
2488,KW220,39.0005,-80.2737,498,Buckhannon / Red Rock,US,WV,America/New_York
2489,KW290,38.9764,-76.3296,5,Stevensville / Kangaroo Beach,US,MD,America/New_York
2490,KW310,36.9601,-78.185,160,Kenbridge / Plymouth,US,VA,America/New_York
2491,KW430,44.6629,-104.5678,1300,Hulett Muni,US,WY,America/Denver
2492,KW450,38.6671,-78.5006,275,Luray / Westlu,US,VA,America/New_York
2493,KW630,36.5958,-78.5601,128,Clarksville / Blanks,US,VA,America/New_York
2494,KW750,37.6024,-76.4467,9,Saluda / Locklies,US,VA,America/New_York
2495,KW780,36.7094,-78.8483,128,South Boston / Five Forks,US,VA,America/New_York
2496,KW810,37.181,-78.0983,128,Crewe,US,VA,America/New_York
2497,KW960,37.5034,-77.1266,37,Quinton / Wrights Corner,US,VA,America/New_York
2498,KWDR0,33.9829,-83.6674,287,Winder / Russell,US,GA,America/New_York
2499,KWHP0,34.2593,-118.4134,306,Los Angeles / Pacoima,US,CA,America/Los_Angeles
2500,KWJF0,34.7411,-118.2186,717,Lancaster / Antelope Acres,US,CA,America/Los_Angeles
2501,KWLD0,37.1686,-97.0375,354,Winfield / Tresham,US,KS,America/Chicago
2502,KWRB0,32.6401,-83.5918,90,Warner Robins,US,GA,America/New_York
2503,KWRI0,40.0156,-74.5917,40,Wrightstown / Pointville,US,NJ,America/New_York
2504,KWRL0,43.9657,-107.9508,1296,Worland / Airport Road,US,WY,America/Denver
2505,KWST0,41.3496,-71.8034,25,Westerly / Dunn Corner,US,RI,America/New_York
2506,KWVI0,36.9357,-121.7896,50,Watsonville / Monterey Vista Mobile Home Park,US,CA,America/Los_Angeles
2507,KWVL0,44.5333,-69.6755,102,Waterville / Oakland,US,ME,America/New_York
2508,KWWD0,39.0085,-74.9083,6,Wildwood / Sally Marshall Crossing,US,NJ,America/New_York
2509,KWYS0,44.6884,-111.1176,2027,West Yellowstone,US,MT,America/Denver
2510,KX070,27.8938,-81.6204,38,Lake Wales / Floritan,US,FL,America/New_York
2511,KX600,29.3557,-82.4717,23,Williston / Montbrook,US,FL,America/New_York
2512,KXBP0,33.1753,-97.8284,260,Bridgeport / Rickels,US,TX,America/Chicago
2513,KXFL0,29.4674,-81.2063,10,Palm Coast / Palm Terrace Mobile Manor,US,FL,America/New_York
2514,KXLL0,40.5703,-75.4883,122,Allentown / Alton Park,US,PA,America/New_York
2515,KXNA0,36.2819,-94.3068,393,Fayetteville / Castleville (Historical),US,AR,America/Chicago
2516,KXNO0,33.6095,-81.0812,98,North/Auxiliary Airfield,US,SC,America/New_York
2517,KXNWG,42.33,-82.93,188,Windsor Riverside,CA,ON,America/Toronto
2518,KXSA0,37.8596,-76.8941,41,Tappahannock / Pauls Crossroads,US,VA,America/New_York
2519,KXVG0,47.0,-94.2,407,Longville,US,MN,America/Chicago
2520,KY190,46.768,-100.8944,593,Mandan / On-A-Slant Village (Historical),US,ND,America/North_Dakota/New_Salem
2521,KY230,45.3062,-91.6362,322,Chetek,US,WI,America/Chicago
2522,KY310,44.2448,-84.1798,269,West Branch / Twin Pines Mobile Home Park,US,MI,America/Detroit
2523,KY490,47.1596,-94.6454,411,Walker / Benedict,US,MN,America/Chicago
2524,KY500,44.0416,-89.3045,262,Wautoma,US,WI,America/Chicago
2525,KY510,43.5794,-90.8965,394,Viroqua,US,WI,America/Chicago
2526,KY630,45.9861,-95.992,368,Elbow Lake,US,MN,America/Chicago
2527,KY700,42.938,-85.0606,249,Ionia / Canterbury Estates Mobile Home Park,US,MI,America/Detroit
2528,KYIP0,42.2393,-83.531,218,Detroit / Denton,US,MI,America/Detroit
2529,KYKN0,42.9167,-97.3859,398,Yankton / Yangton [Misspelling],US,SD,America/Chicago
2530,KZAB0,35.1734,-106.5672,1625,Albuquerque / Edith Endave,US,NM,America/Denver
2531,KZPH0,28.2281,-82.1559,27,Zephyrhills,US,FL,America/New_York
2532,KZZV0,39.9444,-81.8921,274,Zanesville / Georgetown,US,OH,America/New_York
2533,L45GU,34.68695,-81.64117,185,Union County Airport - Troy Shelton Field,US,SC,America/New_York
2534,L6N28,42.51,-81.64,198,New Glasgow,CA,ON,America/Toronto
2535,LEA21,46.97,-71.03,15,Chateau Richer,CA,QC,America/Toronto
2536,LIJTH,36.371,-82.173,486,Elizabethton Municipal Airport,US,TN,America/New_York
2537,LJ957,41.3165,-105.67287,2218,Laramie Regional Airport,US,WY,America/Denver
2538,LJZEW,45.83,-72.54,85,Saint-germain-de-grantham,CA,QC,America/Toronto
2539,LNFT5,28.5,-95.72,24,Brazos 451 Oil Platform,US,TX,America/Chicago
2540,LQO8Z,41.31494,-122.31702,1080,Mount Shasta,US,CA,America/Los_Angeles
2541,LVKGQ,45.90171,-94.87275,406,Todd Field Airport,US,MN,America/Chicago
2542,LVT9Y,40.6839,-92.901,314,Centerville Municipal Airport,US,IA,America/Chicago
2543,LWH57,46.35,-73.35,168,St Charles De Mandeville,CA,QC,America/Toronto
2544,LWP94,42.2497,-111.3416,1806,Bear Lake County Airport,US,ID,America/Boise
2545,LXS08,39.21869,-75.60047,16,Delaware Airpark,US,DE,America/New_York
2546,M14U3,39.79453,-105.76393,3807,Berthoud Pass,US,CO,America/Denver
2547,M272V,45.75,-70.68,335,St Ludger,CA,QC,America/Toronto
2548,M3OTI,42.9089,-77.32523,248,Canandaigua Airport,US,NY,America/New_York
2549,M3Y2F,46.53,-72.43,46,St Narcisse,CA,QC,America/Toronto
2550,M44D9,36.59047,-121.84875,77,Monterey Regional Airport,US,CA,America/Los_Angeles
2551,MAU7O,44.03,-80.02,436,Mono Centre,CA,ON,America/Toronto
2552,MBPUU,46.1731,-98.0799,407,Oakes Municipal Airport,US,ND,America/Chicago
2553,MDSMM,47.3,-108.9,1086,Roy,US,MT,America/Denver
2554,MEIQU,42.1,-83.09,182,Amherstburg,CA,ON,America/Toronto
2555,MKS6X,45.77,-70.95,442,St Sebastien,CA,QC,America/Toronto
2556,MMCS0,31.6364,-106.4288,1171,Ciudad Juarez / Cd. Juarez / Manuel F. Martínez / Tolentino,MX,CHH,America/Monterrey
2557,MMCU0,28.7024,-105.9635,1360,Chihuahua / Rancho de Enmedio,MX,CHH,America/Monterrey
2558,MMGM0,27.9698,-110.9235,27,Guaymas / San Germán,MX,SON,America/Hermosillo
2559,MMLM0,25.6855,-109.0811,4,Los Mochis / Plan de Guadalupe,MX,SIN,America/Mazatlan
2560,MMMA0,25.77,-97.5252,7,Matamoros / San Cristóbal,MX,TAM,America/Monterrey
2561,MMMY0,25.7786,-100.1071,387,Monterrey / Las Ladrilleras,MX,NLE,America/Monterrey
2562,MOXWI,44.06667,-69.1,17,Knox County Regional Airport,US,ME,America/New_York
2563,MQGPL,32.3994,-83.2759,114,Cochran Airport,US,GA,America/New_York
2564,MRDYG,43.45,-80.38,314,Waterloo Wellington 2,CA,ON,America/Toronto
2565,MRKB0,27.3,-93.53,49,Gunnison Oil Platform,US,TX,America/Chicago
2566,MRYDA,47.38,-109.82,1093,Delta,US,MT,America/Denver
2567,MSL35,46.22,-70.5,282,St Prosper,CA,QC,America/Toronto
2568,MT4CH,35.94582,-112.15538,2014,Grand Canyon National Park Airport,US,AZ,America/Phoenix
2569,MVZI9,43.14,-80.33,246,Brantford Airport,CA,ON,America/Toronto
2570,N4D49,45.5,-73.85,23,Ste Genevieve,CA,QC,America/Toronto
2571,N4N88,44.55,-80.47,212,Thornbury 3,CA,ON,America/Toronto
2572,N4SON,46.1,-71.35,381,Thetford Mines,CA,QC,America/Toronto
2573,N5DTT,41.98934,-88.10124,244,Schaumburg Regional Airport,US,IL,America/Chicago
2574,NFUKD,30.23468,-81.67462,7,Jacksonville Naval Air Station,US,FL,America/New_York
2575,NG9G1,35.135,-118.4392,1220,Tehachapi Municipal Airport,US,CA,America/Los_Angeles
2576,NMJ6U,44.15,-103.1,999,Ellsworth Air Force Base,US,SD,America/Denver
2577,NNAS8,46.67,-71.92,15,Deschambault,CA,QC,America/Toronto
2578,NNUXM,39.42556,-107.37917,3232,Sunlight,US,CO,America/Denver
2579,NNY2V,37.32361,-97.38834,389,Wellington,US,KS,America/Chicago
2580,NO755,46.31111,-85.45722,265,Luce County Airport,US,MI,America/Detroit
2581,NS1ZB,39.16957,-77.16551,164,Montgomery County Airport,US,MD,America/New_York
2582,NTACA,45.67,-73.3,41,St Amable,CA,QC,America/Toronto
2583,NUIKA,44.23,-76.6,92,Kingston Airport,CA,ON,America/Toronto
2584,NY2ZQ,40.09929,-102.24308,1118,Wray Municipal Airport,US,CO,America/Denver
2585,NZNCY,32.3658,-99.0237,522,Gregory M Simmons Memorial Airport,US,TX,America/Chicago
2586,NZY2Y,43.78,-79.47,187,Toronto North York,CA,ON,America/Toronto
2587,O26VE,30.21667,-93.15,4,Chenault Airpark,US,LA,America/Chicago
2588,O5PFW,41.5,-74.1,150,Newburgh / Stewart,US,NY,America/New_York
2589,O879F,42.77,-81.21,209,St Thomas Wpcp,CA,ON,America/Toronto
2590,OBMJ4,46.5,-109.8,1330,Kilo - Harlowton,US,MT,America/Denver
2591,OCYVH,46.02,-71.95,140,Arthabaska,CA,QC,America/Toronto
2592,ODQFS,36.77056,-90.32222,99,Poplar Bluff Municipal Airport,US,MO,America/Chicago
2593,OILVL,44.98,-79.05,290,Muskoka Snow,CA,ON,America/Toronto
2594,OLSNK,32.83512,-105.99408,1279,Alamogordo-White,US,NM,America/Denver
2595,ONP0C,38.23444,-84.43469,288,Georgetown Scott County Regional Airport,US,KY,America/New_York
2596,OOWL9,34.4275,-100.28333,595,Childress Municipal Airport,US,TX,America/Chicago
2597,OQRHP,34.72667,-92.23611,79,Little Rock (Adams Field),US,AR,America/Chicago
2598,OWS38,46.25,-71.22,366,St Pierre De Broughton,CA,QC,America/Toronto
2599,OXHNJ,45.33,-73.25,30,Iberville,CA,QC,America/Toronto
2600,OXHTY,45.8,-73.0,30,Fleury,CA,QC,America/Toronto
2601,OZNF7,30.47806,-87.18694,38,Pensacola International Airport,US,FL,America/Chicago
2602,OZW12,45.65,-74.33,91,Lachute,CA,QC,America/Toronto
2603,P02AU,40.9329,-90.43339,233,Galesburg Municipal Airport,US,IL,America/Chicago
2604,P14V5,41.7253,-106.4594,2225,Elk Mountain Awos,US,WY,America/Denver
2605,P1E8Y,30.07781,-94.69856,21,Liberty Municipal Airport,US,TX,America/Chicago
2606,P4QN6,46.17,-72.33,84,St Wenceslas,CA,QC,America/Toronto
2607,P6Q7I,45.6,-70.87,426,Lac Megantic 2,CA,QC,America/Toronto
2608,PBSN1,46.82,-71.1,69,Lauzon,CA,QC,America/Toronto
2609,PFNO0,38.8495,-75.6128,20,Noorvik / Andrewsville,US,AK,America/New_York
2610,PTKXA,28.5208,-88.2889,36,Nakika Subsea Development Platform,US,MS,America/Chicago
2611,PTL2Q,27.2,-92.2,54,Magnolia Oil Platform,US,LA,Asia/Thimphu
2612,PUDM3,46.67,-71.17,107,Beausejour,CA,QC,America/Toronto
2613,PWLAQ,45.88,-77.25,153,Petawawa Hoffman,CA,ON,America/Toronto
2614,Q5MJ7,37.6889,-121.44158,58,Tracy Municipal Airport,US,CA,America/Los_Angeles
2615,Q8ZYN,38.215,-83.5874,313,Clyde A. Thomas Regional Airport,US,KY,America/New_York
2616,QBXLB,43.02,-80.78,328,Foldens,CA,ON,America/Toronto
2617,QCHZN,32.17608,-94.29881,75,Panola County Airport,US,TX,America/Chicago
2618,QHXQN,40.17028,-80.64444,365,Wheeling Ohio County Airport,US,WV,America/New_York
2619,QOHE2,44.27,-79.32,229,Baldwin,CA,ON,America/Toronto
2620,QP8H3,32.09699,-82.87941,61,Telfair-Wheeler Airport,US,GA,America/New_York
2621,QQRP0,27.195,-90.027,64,Green Canyon 787 Atlantis,US,LA,Asia/Thimphu
2622,QX6JS,34.66667,-120.46667,27,Lompoc Airport,US,CA,America/Los_Angeles
2623,QZ5US,26.73517,-81.05106,6,Airglades Airport,US,FL,America/New_York
2624,R254Y,32.4387,-86.5127,69,Prattville (Grouby Field),US,AL,America/Chicago
2625,R521S,40.7454,-106.2754,2486,Walden-Jackson County Airport,US,CO,America/Denver
2626,R8AS1,30.4412,-93.4735,24,De Quincy Industrial Airpark,US,LA,America/Chicago
2627,RDZOX,46.38,-70.93,152,Vallee Jonction,CA,QC,America/Toronto
2628,RECEV,38.8,-76.06667,22,Easton / Newman Field,US,MD,America/New_York
2629,RGSKT,35.18053,-103.60145,1239,Tucumcari Municipal Airport,US,NM,America/Denver
2630,RQ9YK,38.14889,-76.42,6,Webster Field,US,MD,America/New_York
2631,RXSF9,37.4969,-100.8329,887,Sublette Municipal Airport,US,KS,America/Chicago
2632,S5NYN,35.23431,-87.25794,285,Lawrenceburg-Lawrence County Airport,US,TN,America/Chicago
2633,S785C,36.37508,-86.40842,177,Sumner County Regional Airport,US,TN,America/Chicago
2634,SC9N0,29.6375,-95.2825,14,Houston Hobby Airport,US,TX,America/Chicago
2635,SDA4B,32.69889,-94.94861,127,Gilmer Municipal Airport,US,TX,America/Chicago
2636,SDKWP,30.08747,-90.58283,2,Port Of South Louisiana Executive Regional Airport,US,LA,America/Chicago
2637,SEURC,45.43,-79.49,337,Sprucedale,CA,ON,America/Nipigon
2638,SFHU0,43.8387,-90.1377,276,New Lisbon Mauston Airport,US,WI,America/Chicago
2639,SGIC9,45.8,-74.05,170,St Jerome,CA,QC,America/Toronto
2640,SI5V0,45.37,-71.53,346,Sawyerville Nord,CA,QC,America/Toronto
2641,SJLOK,45.3,-74.05,47,Les Cedres,CA,QC,America/Toronto
2642,SN520,29.6411,-96.5158,74,Robert R Wells Jr Airport,US,TX,America/Chicago
2643,SOK6B,45.47,-73.74,32,Montreal/pierre Elliott Trudeau Intl,CA,QC,America/Toronto
2644,ST9X5,35.61278,-100.99611,989,Perry Lefors Field Airport,US,TX,America/Chicago
2645,STTYJ,44.64,-75.75,120,Brockville,CA,ON,America/Toronto
2646,STU6R,45.63,-71.37,267,Lingwick,CA,QC,America/Toronto
2647,SY9WI,45.63,-72.13,123,Richmond,CA,QC,America/Toronto
2648,T2GME,46.71,-79.1,181,Barrage Temiscamingue,CA,QC,America/Toronto
2649,T46N0,44.17,-78.5,270,Tapley,CA,ON,America/Toronto
2650,TBTDY,45.61,-70.93,477,Nantes,CA,QC,America/Toronto
2651,TECAD,46.08,-72.83,15,Pierreville,CA,QC,America/Toronto
2652,TG45K,46.79,-71.39,74,Quebec Intl Airport,CA,QC,America/Toronto
2653,TH208,46.03,-73.12,15,Sorel,CA,QC,America/Toronto
2654,TIH4U,45.0002,-92.8549,285,Lake Elmo Airport,US,MN,America/Chicago
2655,TIXBX,29.8,-92.804,2,Grand Chenier,US,LA,America/Chicago
2656,TMSWZ,31.36414,-85.31253,109,Headland Municipal Airport,US,AL,America/Chicago
2657,TMT7J,42.89355,-73.2486,252,Bennington Morse State Airport,US,VT,America/New_York
2658,TOFHW,38.71667,-77.18333,23,Fort Belvoir,US,VA,America/New_York
2659,TWWRA,45.5,-74.07,91,Oka,CA,QC,America/Toronto
2660,TXQWW,37.9658,-77.7459,106,Lake Anna Airport,US,VA,America/New_York
2661,TZOUX,43.27,-79.78,0,Southern Ontario Emergency Portable Weather Station,CA,ON,America/Toronto
2662,U1FIS,43.4667,-108.2333,2225,Boysen,US,WY,America/Denver
